# Number of nodes
10

# Nodes to be delivered (count = 1)
5

# Warehouses (count = 3)
10, 7, 9

# Distance matrix A (size = (10, 10))
0.0 0.6274611440206884 0.7169375182165016 0.9176015022936455 0.4584462968788453 0.6682866190690868 0.7110115339120073 0.7703639860021232 1.017661321744529 1.1107440155713684
0.6274611440206884 0.0 0.45142310693630355 0.3093237627226949 0.28002265594547987 0.8174927093260682 0.20375778418602258 0.2767651919947084 0.43126386066193867 0.5559339964162937
0.7169375182165016 0.45142310693630355 0.0 0.4704643891380142 0.6489268492755175 0.4719568530006519 0.6539832906408158 0.24970195526046482 0.48023829718474975 0.49712684324658873
0.9176015022936455 0.3093237627226949 0.4704643891380142 0.0 0.5828253465769123 0.9329145001342214 0.39546858820642083 0.2240113793115433 0.13186412374564693 0.2714366094618122
0.4584462968788453 0.28002265594547987 0.6489268492755175 0.5828253465769123 0.0 0.8866599351520749 0.26492654996847687 0.5409155908228782 0.7090969176937262 0.8359037747495836
0.6682866190690868 0.8174927093260682 0.4719568530006519 0.9329145001342214 0.8866599351520749 0.0 1.0104626734244475 0.7089542868928148 0.9521896902682959 0.9594889594085148
0.7110115339120073 0.20375778418602258 0.6539832906408158 0.39546858820642083 0.26492654996847687 1.0104626734244475 0.0 0.45663041785123193 0.5270947701245543 0.6666713313901688
0.7703639860021232 0.2767651919947084 0.24970195526046482 0.2240113793115433 0.5409155908228782 0.7089542868928148 0.45663041785123193 0.0 0.2664971751106579 0.340559317568759
1.017661321744529 0.43126386066193867 0.48023829718474975 0.13186412374564693 0.7090969176937262 0.9521896902682959 0.5270947701245543 0.2664971751106579 0.0 0.14150550318987817
1.1107440155713684 0.5559339964162937 0.49712684324658873 0.2714366094618122 0.8359037747495836 0.9594889594085148 0.6666713313901688 0.340559317568759 0.14150550318987817 0.0
